Samples - X-Axis	Acceleration (g) - X-Axis	Samples - Y-Axis	Acceleration (g) - Y-Axis	Samples - Z-Axis	Acceleration (g) - Z-Axis
10849	-0,078125	10849	0,0625	10849	1
10850	-0,078125	10850	0,0585937	10850	0,988281
10851	-0,078125	10851	0,0585937	10851	0,988281
10852	-0,078125	10852	0,0703125	10852	0,984375
10853	-0,0820312	10853	0,0664062	10853	0,980469
10854	-0,0820312	10854	0,0546875	10854	0,980469
10855	-0,0820312	10855	0,0585937	10855	0,976562
10856	-0,0820312	10856	0,0625	10856	0,980469
10857	-0,09375	10857	0,0546875	10857	0,980469
10858	-0,0898437	10858	0,0625	10858	0,988281
10859	-0,0820312	10859	0,0507812	10859	0,988281
10860	-0,078125	10860	0,046875	10860	0,988281
10861	-0,0859375	10861	0,0625	10861	0,988281
10862	-0,0742187	10862	0,0585937	10862	0,992187
10863	-0,0664062	10863	0,0507812	10863	0,992187
10864	-0,0664062	10864	0,0625	10864	0,988281
10865	-0,0703125	10865	0,0625	10865	0,992187
10866	-0,0742187	10866	0,0585937	10866	1
10867	-0,0703125	10867	0,0585937	10867	1,00391
10868	-0,0703125	10868	0,0546875	10868	1
10869	-0,0742187	10869	0,0585937	10869	1,00781
10870	-0,0859375	10870	0,0664062	10870	1
10871	-0,0859375	10871	0,0664062	10871	1
10872	-0,078125	10872	0,0585937	10872	1
10873	-0,078125	10873	0,0546875	10873	1,00391
10874	-0,0859375	10874	0,0625	10874	1
10875	-0,0859375	10875	0,0664062	10875	1,00391
10876	-0,0820312	10876	0,0625	10876	0,996094
10877	-0,0859375	10877	0,0585937	10877	1
10878	-0,078125	10878	0,0546875	10878	1
10879	-0,0820312	10879	0,0703125	10879	1
10880	-0,0859375	10880	0,0664062	10880	1
10881	-0,0742187	10881	0,0625	10881	0,996094
10882	-0,0703125	10882	0,0585937	10882	1
10883	-0,0703125	10883	0,0585937	10883	1
10884	-0,0742187	10884	0,0664062	10884	0,988281
10885	-0,078125	10885	0,0625	10885	0,988281
10886	-0,0820312	10886	0,0546875	10886	0,984375
10887	-0,0820312	10887	0,0546875	10887	0,984375
10888	-0,0859375	10888	0,0625	10888	0,980469
10889	-0,0820312	10889	0,0625	10889	0,972656
10890	-0,0898437	10890	0,0625	10890	0,976562
10891	-0,0859375	10891	0,0546875	10891	0,980469
10892	-0,0898437	10892	0,0585937	10892	0,980469
10893	-0,09375	10893	0,0585937	10893	0,984375
10894	-0,09375	10894	0,0546875	10894	0,984375
10895	-0,078125	10895	0,0546875	10895	0,984375
10896	-0,0742187	10896	0,0507812	10896	0,988281
10897	-0,0703125	10897	0,0625	10897	0,988281
10898	-0,0703125	10898	0,0625	10898	0,988281
10899	-0,0703125	10899	0,0546875	10899	0,996094
10900	-0,0703125	10900	0,0546875	10900	0,992187
10901	-0,0742187	10901	0,0664062	10901	0,996094
10902	-0,0664062	10902	0,0585937	10902	0,996094
10903	-0,0742187	10903	0,0585937	10903	1
10904	-0,0703125	10904	0,0546875	10904	0,996094
10905	-0,0742187	10905	0,0585937	10905	1,00391
10906	-0,078125	10906	0,0625	10906	0,996094
10907	-0,0742187	10907	0,0664062	10907	1
10908	-0,0703125	10908	0,0625	10908	1,00391
10909	-0,0742187	10909	0,0625	10909	1,00391
10910	-0,078125	10910	0,0664062	10910	1,00391
10911	-0,078125	10911	0,0664062	10911	1,00391
10912	-0,0820312	10912	0,0625	10912	1
10913	-0,0898437	10913	0,0625	10913	0,992187
10914	-0,0976562	10914	0,0625	10914	0,992187
10915	-0,0859375	10915	0,0625	10915	0,988281
10916	-0,078125	10916	0,0625	10916	0,996094
10917	-0,078125	10917	0,0625	10917	0,992187
10918	-0,0742187	10918	0,0585937	10918	0,992187
10919	-0,078125	10919	0,0703125	10919	0,980469
10920	-0,0742187	10920	0,0625	10920	0,980469
10921	-0,0625	10921	0,0625	10921	0,976562
10922	-0,0742187	10922	0,0546875	10922	0,980469
10923	-0,078125	10923	0,0664062	10923	0,980469
10924	-0,0859375	10924	0,0664062	10924	0,980469
10925	-0,0898437	10925	0,0546875	10925	0,984375
10926	-0,0898437	10926	0,0546875	10926	0,980469
10927	-0,0976562	10927	0,0585937	10927	0,984375
10928	-0,0976562	10928	0,0546875	10928	0,980469
10929	-0,0898437	10929	0,0507812	10929	0,988281
10930	-0,078125	10930	0,0507812	10930	0,992187
10931	-0,0859375	10931	0,0585937	10931	0,988281
10932	-0,0742187	10932	0,0625	10932	0,992187
10933	-0,0585937	10933	0,0625	10933	0,996094
10934	-0,0585937	10934	0,0507812	10934	0,996094
10935	-0,0664062	10935	0,0664062	10935	0,992187
10936	-0,0625	10936	0,0585937	10936	1,01172
10937	-0,0703125	10937	0,0546875	10937	1,00391
10938	-0,078125	10938	0,0625	10938	1,00391
10939	-0,0898437	10939	0,0625	10939	1
10940	-0,09375	10940	0,0546875	10940	1
10941	-0,09375	10941	0,0546875	10941	1
10942	-0,0859375	10942	0,0585937	10942	1,00781
10943	-0,0898437	10943	0,0625	10943	1
10944	-0,0859375	10944	0,0664062	10944	1,00391
10945	-0,0742187	10945	0,0585937	10945	1,00391
10946	-0,0664062	10946	0,0546875	10946	1
10947	-0,078125	10947	0,0664062	10947	0,996094
10948	-0,078125	10948	0,0742187	10948	1,00391
10949	-0,0625	10949	0,0625	10949	1,00781
10950	-0,0625	10950	0,0625	10950	1,00391
10951	-0,0625	10951	0,0625	10951	1,00391
10952	-0,078125	10952	0,0703125	10952	0,992187
10953	-0,0898437	10953	0,0664062	10953	0,992187
10954	-0,0898437	10954	0,0585937	10954	0,988281
10955	-0,0859375	10955	0,0507812	10955	0,972656
10956	-0,0898437	10956	0,0625	10956	0,976562
10957	-0,09375	10957	0,0625	10957	0,976562
10958	-0,078125	10958	0,0546875	10958	0,976562
10959	-0,0742187	10959	0,0546875	10959	0,976562
10960	-0,0898437	10960	0,0585937	10960	0,980469
10961	-0,0898437	10961	0,0585937	10961	0,992187
10962	-0,0898437	10962	0,0585937	10962	0,992187
10963	-0,0742187	10963	0,0546875	10963	0,996094
10964	-0,0664062	10964	0,0507812	10964	0,992187
10965	-0,078125	10965	0,0625	10965	0,992187
10966	-0,078125	10966	0,0546875	10966	0,988281
10967	-0,0820312	10967	0,0585937	10967	0,984375
10968	-0,078125	10968	0,0546875	10968	0,980469
10969	-0,0820312	10969	0,0585937	10969	0,980469
10970	-0,0742187	10970	0,0546875	10970	0,992187
10971	-0,0742187	10971	0,0546875	10971	0,992187
10972	-0,0703125	10972	0,0625	10972	0,992187
10973	-0,0742187	10973	0,0585937	10973	1,01172
10974	-0,0703125	10974	0,0625	10974	1,01172
10975	-0,0703125	10975	0,0625	10975	1,01172
10976	-0,0664062	10976	0,0664062	10976	1,01172
10977	-0,0742187	10977	0,0585937	10977	1,00391
10978	-0,0859375	10978	0,0585937	10978	0,992187
10979	-0,101562	10979	0,0664062	10979	0,984375
10980	-0,0976562	10980	0,0585937	10980	0,992187
10981	-0,0976562	10981	0,0585937	10981	0,992187
10982	-0,0859375	10982	0,0625	10982	0,996094
10983	-0,0820312	10983	0,0625	10983	0,996094
10984	-0,0742187	10984	0,0625	10984	0,992187
10985	-0,0742187	10985	0,0664062	10985	1
10986	-0,0703125	10986	0,0664062	10986	1
10987	-0,0742187	10987	0,0703125	10987	0,988281
10988	-0,0742187	10988	0,0625	10988	0,988281
10989	-0,0742187	10989	0,0585937	10989	0,988281
10990	-0,078125	10990	0,0507812	10990	0,976562
10991	-0,0898437	10991	0,0507812	10991	0,972656
10992	-0,0976562	10992	0,0585937	10992	0,96875
10993	-0,0976562	10993	0,0546875	10993	0,980469
10994	-0,0898437	10994	0,0546875	10994	0,980469
10995	-0,0820312	10995	0,0546875	10995	0,980469
10996	-0,0820312	10996	0,0546875	10996	0,984375
10997	-0,0703125	10997	0,0546875	10997	0,996094
10998	-0,0742187	10998	0,0585937	10998	1
10999	-0,0742187	10999	0,0625	10999	0,996094
11000	-0,0625	11000	0,0664062	11000	0,996094
11001	-0,0664062	11001	0,0546875	11001	1
11002	-0,0664062	11002	0,0585937	11002	0,996094
11003	-0,078125	11003	0,0546875	11003	0,992187
11004	-0,0898437	11004	0,0625	11004	0,988281
11005	-0,0859375	11005	0,0585937	11005	0,992187
11006	-0,0820312	11006	0,0507812	11006	1
11007	-0,0820312	11007	0,0546875	11007	1
11008	-0,0859375	11008	0,0625	11008	1,00391
11009	-0,0742187	11009	0,0585937	11009	1
11010	-0,0742187	11010	0,0625	11010	1,00391
11011	-0,078125	11011	0,0703125	11011	1,00391
11012	-0,0742187	11012	0,0664062	11012	1,00391
11013	-0,0742187	11013	0,0585937	11013	1,00391
11014	-0,0742187	11014	0,0625	11014	1
11015	-0,0859375	11015	0,0585937	11015	0,996094
11016	-0,0898437	11016	0,0585937	11016	0,996094
11017	-0,0820312	11017	0,0703125	11017	0,992187
11018	-0,0820312	11018	0,0585937	11018	0,996094
11019	-0,0820312	11019	0,0585937	11019	0,988281
11020	-0,0820312	11020	0,0625	11020	0,988281
11021	-0,078125	11021	0,0546875	11021	0,980469
11022	-0,078125	11022	0,0546875	11022	0,976562
11023	-0,078125	11023	0,0625	11023	0,980469
11024	-0,0820312	11024	0,0585937	11024	0,980469
11025	-0,0820312	11025	0,0585937	11025	0,980469
11026	-0,078125	11026	0,0546875	11026	0,980469
11027	-0,0898437	11027	0,0546875	11027	0,984375
11028	-0,09375	11028	0,0546875	11028	0,984375
11029	-0,0859375	11029	0,0546875	11029	0,992187
11030	-0,078125	11030	0,046875	11030	0,984375
11031	-0,0703125	11031	0,0585937	11031	0,992187
11032	-0,078125	11032	0,0585937	11032	0,988281
11033	-0,0664062	11033	0,0585937	11033	0,992187
11034	-0,0664062	11034	0,0585937	11034	0,996094
11035	-0,0664062	11035	0,0585937	11035	0,996094
11036	-0,0664062	11036	0,0625	11036	0,996094
11037	-0,0664062	11037	0,0625	11037	0,996094
11038	-0,0625	11038	0,0546875	11038	1,00391
11039	-0,0703125	11039	0,0507812	11039	1,00391
11040	-0,0703125	11040	0,0507812	11040	1,00391
11041	-0,0742187	11041	0,0546875	11041	1,00391
11042	-0,0898437	11042	0,0625	11042	1
11043	-0,09375	11043	0,0625	11043	1
11044	-0,0820312	11044	0,0585937	11044	1
11045	-0,0820312	11045	0,0625	11045	0,992187
11046	-0,0898437	11046	0,0625	11046	0,996094
11047	-0,0859375	11047	0,0585937	11047	0,996094
11048	-0,0820312	11048	0,0546875	11048	0,992187
11049	-0,0820312	11049	0,0625	11049	0,992187
11050	-0,0742187	11050	0,0664062	11050	1,00391
11051	-0,0664062	11051	0,0664062	11051	1,00391
11052	-0,0703125	11052	0,0585937	11052	0,988281
11053	-0,0703125	11053	0,0585937	11053	0,988281
11054	-0,0859375	11054	0,0625	11054	0,976562
11055	-0,078125	11055	0,0585937	11055	0,976562
11056	-0,0820312	11056	0,0546875	11056	0,972656
11057	-0,0898437	11057	0,0546875	11057	0,972656
11058	-0,0976562	11058	0,0546875	11058	0,980469
11059	-0,0898437	11059	0,0585937	11059	0,972656
11060	-0,0898437	11060	0,0546875	11060	0,976562
11061	-0,0898437	11061	0,0585937	11061	0,988281
11062	-0,078125	11062	0,0585937	11062	0,996094
11063	-0,0703125	11063	0,0507812	11063	0,996094
11064	-0,0703125	11064	0,0546875	11064	0,992187
11065	-0,0703125	11065	0,0625	11065	0,992187
11066	-0,0742187	11066	0,0625	11066	0,996094
11067	-0,0742187	11067	0,0585937	11067	0,996094
11068	-0,0703125	11068	0,0546875	11068	0,996094
11069	-0,0664062	11069	0,0546875	11069	1
11070	-0,0742187	11070	0,0546875	11070	1,00391
11071	-0,0742187	11071	0,0546875	11071	1
11072	-0,078125	11072	0,0625	11072	0,996094
11073	-0,0859375	11073	0,0703125	11073	1,00391
11074	-0,0859375	11074	0,0664062	11074	1,01563
11075	-0,0742187	11075	0,0585937	11075	1,00781
11076	-0,0820312	11076	0,0585937	11076	1,01172
11077	-0,0820312	11077	0,0625	11077	1,00781
11078	-0,0898437	11078	0,0664062	11078	1,00391
11079	-0,0898437	11079	0,0625	11079	1,00391
11080	-0,0859375	11080	0,0585937	11080	0,996094
11081	-0,0742187	11081	0,0625	11081	0,996094
11082	-0,0703125	11082	0,0664062	11082	1
11083	-0,078125	11083	0,0703125	11083	1
11084	-0,0742187	11084	0,0664062	11084	0,984375
11085	-0,078125	11085	0,0664062	11085	0,988281
11086	-0,0742187	11086	0,0664062	11086	0,988281
11087	-0,0742187	11087	0,0546875	11087	0,984375
11088	-0,0820312	11088	0,0585937	11088	0,984375
11089	-0,0859375	11089	0,0585937	11089	0,976562
11090	-0,09375	11090	0,0546875	11090	0,976562
11091	-0,101562	11091	0,0546875	11091	0,972656
11092	-0,0976562	11092	0,0546875	11092	0,976562
11093	-0,0898437	11093	0,0507812	11093	0,980469
11094	-0,078125	11094	0,0507812	11094	0,988281
11095	-0,078125	11095	0,0546875	11095	0,984375
11096	-0,0664062	11096	0,0546875	11096	0,988281
11097	-0,0664062	11097	0,0664062	11097	0,984375
11098	-0,0625	11098	0,0625	11098	0,992187
11099	-0,0585937	11099	0,0546875	11099	0,996094
11100	-0,0664062	11100	0,0585937	11100	0,996094
11101	-0,0664062	11101	0,0664062	11101	0,992187
11102	-0,0664062	11102	0,0585937	11102	0,988281
11103	-0,0742187	11103	0,0585937	11103	0,992187
11104	-0,0859375	11104	0,0664062	11104	0,992187
11105	-0,0859375	11105	0,0625	11105	0,996094
11106	-0,0820312	11106	0,0585937	11106	1,00391
11107	-0,0820312	11107	0,0664062	11107	1,00781
11108	-0,0742187	11108	0,0585937	11108	1
11109	-0,0742187	11109	0,0585937	11109	1
11110	-0,0820312	11110	0,0703125	11110	1
11111	-0,078125	11111	0,0625	11111	1
11112	-0,078125	11112	0,0585937	11112	0,996094
11113	-0,0742187	11113	0,0625	11113	1
11114	-0,0742187	11114	0,0625	11114	1
11115	-0,0742187	11115	0,0664062	11115	1
11116	-0,0703125	11116	0,0664062	11116	0,996094
11117	-0,0859375	11117	0,0664062	11117	0,988281
11118	-0,0820312	11118	0,0585937	11118	0,992187
11119	-0,0898437	11119	0,0585937	11119	0,992187
11120	-0,0859375	11120	0,0585937	11120	0,984375
11121	-0,078125	11121	0,0585937	11121	0,976562
11122	-0,078125	11122	0,0664062	11122	0,972656
11123	-0,0859375	11123	0,0625	11123	0,976562
11124	-0,0859375	11124	0,0625	11124	0,976562
11125	-0,0859375	11125	0,0546875	11125	0,984375
11126	-0,0859375	11126	0,0546875	11126	0,992187
11127	-0,078125	11127	0,046875	11127	0,992187
11128	-0,078125	11128	0,0546875	11128	0,996094
11129	-0,0859375	11129	0,0585937	11129	0,996094
11130	-0,078125	11130	0,0585937	11130	0,996094
11131	-0,0703125	11131	0,0546875	11131	0,996094
11132	-0,0703125	11132	0,0546875	11132	0,988281
11133	-0,0703125	11133	0,0585937	11133	0,992187
11134	-0,0664062	11134	0,0625	11134	0,992187
11135	-0,0703125	11135	0,0625	11135	0,996094
11136	-0,0742187	11136	0,0585937	11136	1,00391
11137	-0,078125	11137	0,0625	11137	1,01172
11138	-0,078125	11138	0,0585937	11138	1,00781
11139	-0,0742187	11139	0,0546875	11139	1,00391
11140	-0,0859375	11140	0,0625	11140	1,00391
11141	-0,09375	11141	0,0664062	11141	1
11142	-0,09375	11142	0,0664062	11142	1
11143	-0,0898437	11143	0,0546875	11143	1
11144	-0,0820312	11144	0,0546875	11144	0,996094
11145	-0,0742187	11145	0,0625	11145	0,996094
11146	-0,0742187	11146	0,0664062	11146	0,996094
11147	-0,078125	11147	0,0664062	11147	0,992187
11148	-0,0703125	11148	0,0585937	11148	0,996094
11149	-0,0664062	11149	0,0625	11149	1
11150	-0,0664062	11150	0,0625	11150	1
11151	-0,0742187	11151	0,0703125	11151	0,992187
11152	-0,0742187	11152	0,0625	11152	0,988281
11153	-0,0820312	11153	0,0546875	11153	0,972656
11154	-0,0859375	11154	0,0546875	11154	0,964844
11155	-0,09375	11155	0,0664062	11155	0,964844
11156	-0,0976562	11156	0,0546875	11156	0,96875
11157	-0,0898437	11157	0,0507812	11157	0,976562
11158	-0,0898437	11158	0,0507812	11158	0,980469
11159	-0,0859375	11159	0,0546875	11159	0,992187
11160	-0,0859375	11160	0,0585937	11160	0,992187
11161	-0,078125	11161	0,0546875	11161	0,996094
11162	-0,0664062	11162	0,0585937	11162	0,996094
11163	-0,0625	11163	0,0625	11163	0,996094
11164	-0,0625	11164	0,0664062	11164	0,992187
11165	-0,0664062	11165	0,0585937	11165	0,988281
11166	-0,0742187	11166	0,0585937	11166	0,984375
11167	-0,0742187	11167	0,0585937	11167	0,988281
11168	-0,078125	11168	0,0585937	11168	0,992187
11169	-0,0742187	11169	0,0507812	11169	1,00391
11170	-0,0742187	11170	0,0546875	11170	1,00391
11171	-0,0742187	11171	0,0625	11171	1,00391
11172	-0,078125	11172	0,0625	11172	1,00391
11173	-0,078125	11173	0,0664062	11173	1,00781
11174	-0,078125	11174	0,0625	11174	1
11175	-0,0820312	11175	0,0703125	11175	0,992187
11176	-0,0742187	11176	0,0664062	11176	0,996094
11177	-0,078125	11177	0,0546875	11177	0,992187
11178	-0,0859375	11178	0,0546875	11178	0,988281
11179	-0,0976562	11179	0,0585937	11179	0,988281
11180	-0,0976562	11180	0,0625	11180	0,996094
11181	-0,078125	11181	0,0585937	11181	1
11182	-0,0742187	11182	0,0625	11182	0,996094
11183	-0,0703125	11183	0,0625	11183	0,988281
11184	-0,0742187	11184	0,0664062	11184	0,988281
11185	-0,078125	11185	0,0664062	11185	0,980469
11186	-0,0820312	11186	0,0625	11186	0,976562
11187	-0,078125	11187	0,0585937	11187	0,976562
11188	-0,0820312	11188	0,0546875	11188	0,984375
11189	-0,09375	11189	0,046875	11189	0,984375
11190	-0,105469	11190	0,0546875	11190	0,984375
11191	-0,101562	11191	0,0625	11191	0,988281
11192	-0,09375	11192	0,0507812	11192	0,992187
11193	-0,0703125	11193	0,0507812	11193	0,996094
11194	-0,0703125	11194	0,0507812	11194	0,996094
11195	-0,0664062	11195	0,0585937	11195	0,988281
11196	-0,0703125	11196	0,0585937	11196	0,992187
11197	-0,0703125	11197	0,0585937	11197	0,992187
11198	-0,0625	11198	0,0625	11198	0,992187
11199	-0,0625	11199	0,0664062	11199	1
11200	-0,0625	11200	0,0625	11200	1,00781
11201	-0,0703125	11201	0,0585937	11201	1,00391
11202	-0,078125	11202	0,0546875	11202	0,996094
11203	-0,09375	11203	0,0625	11203	1
11204	-0,0898437	11204	0,0546875	11204	1,00781
11205	-0,078125	11205	0,0585937	11205	1,00391
11206	-0,0742187	11206	0,0664062	11206	1
11207	-0,0742187	11207	0,0664062	11207	1
11208	-0,078125	11208	0,0664062	11208	1,00391
11209	-0,0820312	11209	0,0625	11209	1
11210	-0,078125	11210	0,0625	11210	1
11211	-0,078125	11211	0,0664062	11211	0,996094
11212	-0,0703125	11212	0,0664062	11212	1,00391
11213	-0,0703125	11213	0,0625	11213	1,00781
11214	-0,0742187	11214	0,0664062	11214	0,988281
11215	-0,0898437	11215	0,0664062	11215	0,984375
11216	-0,0898437	11216	0,0664062	11216	0,984375
11217	-0,0859375	11217	0,0664062	11217	0,984375
11218	-0,0859375	11218	0,0585937	11218	0,980469
11219	-0,0859375	11219	0,0507812	11219	0,980469
11220	-0,0859375	11220	0,0625	11220	0,976562
11221	-0,0859375	11221	0,0546875	11221	0,976562
11222	-0,0859375	11222	0,0507812	11222	0,984375
11223	-0,0898437	11223	0,0546875	11223	0,976562
11224	-0,0898437	11224	0,0664062	11224	0,980469
11225	-0,0898437	11225	0,0664062	11225	0,980469
11226	-0,078125	11226	0,0585937	11226	0,988281
11227	-0,0703125	11227	0,0507812	11227	0,992187
11228	-0,0703125	11228	0,0507812	11228	0,988281
11229	-0,0820312	11229	0,0625	11229	0,984375
11230	-0,078125	11230	0,0664062	11230	0,984375
11231	-0,0703125	11231	0,0546875	11231	0,992187
11232	-0,0742187	11232	0,0546875	11232	0,996094
11233	-0,0703125	11233	0,0625	11233	0,996094
11234	-0,0664062	11234	0,0585937	11234	0,996094
11235	-0,0664062	11235	0,0507812	11235	1
11236	-0,0703125	11236	0,0585937	11236	0,996094
11237	-0,0742187	11237	0,0664062	11237	0,992187
11238	-0,0703125	11238	0,0703125	11238	1,00391
11239	-0,0625	11239	0,0664062	11239	1,00781
11240	-0,0664062	11240	0,0585937	11240	1,00781
11241	-0,0859375	11241	0,0625	11241	0,996094
11242	-0,0976562	11242	0,0703125	11242	0,996094
11243	-0,09375	11243	0,0625	11243	0,996094
11244	-0,0898437	11244	0,0546875	11244	0,996094
11245	-0,0859375	11245	0,0585937	11245	0,996094
11246	-0,078125	11246	0,0625	11246	0,996094
11247	-0,078125	11247	0,0585937	11247	1
11248	-0,078125	11248	0,0585937	11248	0,992187
11249	-0,0742187	11249	0,0664062	11249	0,992187
11250	-0,0742187	11250	0,0703125	11250	0,992187
11251	-0,0742187	11251	0,0625	11251	0,996094
11252	-0,0664062	11252	0,0546875	11252	0,984375
11253	-0,078125	11253	0,0546875	11253	0,976562
11254	-0,078125	11254	0,0546875	11254	0,976562
11255	-0,09375	11255	0,0625	11255	0,976562
11256	-0,09375	11256	0,0625	11256	0,976562
11257	-0,0898437	11257	0,0507812	11257	0,984375
11258	-0,09375	11258	0,0507812	11258	0,988281
11259	-0,0859375	11259	0,0546875	11259	0,988281
11260	-0,078125	11260	0,0546875	11260	0,992187
11261	-0,078125	11261	0,0546875	11261	0,988281
11262	-0,078125	11262	0,0546875	11262	0,992187
11263	-0,0664062	11263	0,0546875	11263	0,992187
11264	-0,0625	11264	0,0625	11264	0,996094
11265	-0,0546875	11265	0,0546875	11265	1
11266	-0,0664062	11266	0,046875	11266	0,996094
11267	-0,0742187	11267	0,0664062	11267	0,996094
11268	-0,0820312	11268	0,0625	11268	0,996094
11269	-0,078125	11269	0,0585937	11269	1,00391
11270	-0,078125	11270	0,0585937	11270	1,00781
11271	-0,0859375	11271	0,0546875	11271	1,00781
11272	-0,0820312	11272	0,0546875	11272	1,00391
11273	-0,0898437	11273	0,0585937	11273	1
11274	-0,0859375	11274	0,0664062	11274	1
11275	-0,0820312	11275	0,0703125	11275	1
11276	-0,078125	11276	0,0664062	11276	1
11277	-0,0742187	11277	0,0585937	11277	1
11278	-0,078125	11278	0,0546875	11278	0,996094
11279	-0,0859375	11279	0,0625	11279	0,992187
11280	-0,0859375	11280	0,0703125	11280	0,988281
11281	-0,0742187	11281	0,0625	11281	0,996094
11282	-0,078125	11282	0,0585937	11282	0,996094
11283	-0,0820312	11283	0,0585937	11283	0,988281
11284	-0,0898437	11284	0,0585937	11284	0,988281
11285	-0,0859375	11285	0,0585937	11285	0,972656
11286	-0,0859375	11286	0,0625	11286	0,976562
11287	-0,0820312	11287	0,0664062	11287	0,980469
11288	-0,0820312	11288	0,0625	11288	0,984375
11289	-0,078125	11289	0,0546875	11289	0,988281
11290	-0,078125	11290	0,0546875	11290	0,992187
11291	-0,0898437	11291	0,0585937	11291	0,992187
11292	-0,09375	11292	0,0625	11292	0,988281
11293	-0,0820312	11293	0,0585937	11293	0,996094
11294	-0,0703125	11294	0,046875	11294	0,992187
11295	-0,0703125	11295	0,0507812	11295	0,992187
11296	-0,0742187	11296	0,0585937	11296	0,988281
11297	-0,0742187	11297	0,0664062	11297	0,984375
11298	-0,0625	11298	0,0625	11298	0,992187
11299	-0,0625	11299	0,0625	11299	0,992187
11300	-0,0664062	11300	0,0625	11300	0,992187
11301	-0,0664062	11301	0,0664062	11301	1
11302	-0,0703125	11302	0,0585937	11302	1,00781
11303	-0,0703125	11303	0,0625	11303	1,00391
11304	-0,0742187	11304	0,0585937	11304	0,992187
11305	-0,0898437	11305	0,0703125	11305	1,00391
11306	-0,0820312	11306	0,0664062	11306	1
11307	-0,0820312	11307	0,0546875	11307	0,996094
11308	-0,0859375	11308	0,0664062	11308	0,996094
11309	-0,0898437	11309	0,0664062	11309	0,996094
11310	-0,0859375	11310	0,0585937	11310	0,992187
11311	-0,0898437	11311	0,0585937	11311	0,992187
11312	-0,0820312	11312	0,0546875	11312	0,988281
11313	-0,0742187	11313	0,0664062	11313	1
11314	-0,0703125	11314	0,0625	11314	0,996094
11315	-0,0703125	11315	0,0625	11315	0,984375
11316	-0,0820312	11316	0,0625	11316	0,980469
11317	-0,0859375	11317	0,0664062	11317	0,972656
11318	-0,0898437	11318	0,0507812	11318	0,96875
11319	-0,0859375	11319	0,0546875	11319	0,972656
11320	-0,0898437	11320	0,0585937	11320	0,980469
11321	-0,0898437	11321	0,0546875	11321	0,980469
11322	-0,0898437	11322	0,0546875	11322	0,980469
11323	-0,0859375	11323	0,0507812	11323	0,984375
11324	-0,0859375	11324	0,0546875	11324	0,984375
11325	-0,0859375	11325	0,0585937	11325	0,988281
11326	-0,0820312	11326	0,0585937	11326	0,992187
11327	-0,0664062	11327	0,0585937	11327	0,996094
11328	-0,0664062	11328	0,0546875	11328	0,988281
11329	-0,0742187	11329	0,0664062	11329	0,988281
11330	-0,0742187	11330	0,0664062	11330	0,988281
11331	-0,0703125	11331	0,0546875	11331	0,996094
11332	-0,0742187	11332	0,0507812	11332	0,992187
11333	-0,078125	11333	0,0585937	11333	1
11334	-0,0820312	11334	0,0585937	11334	1,00391
11335	-0,0742187	11335	0,0585937	11335	1,00391
11336	-0,078125	11336	0,0546875	11336	1,00391
11337	-0,0742187	11337	0,0625	11337	1,00391
11338	-0,078125	11338	0,0664062	11338	1,01172
11339	-0,0820312	11339	0,0703125	11339	1,00781
11340	-0,0742187	11340	0,0625	11340	1,00391
11341	-0,078125	11341	0,0625	11341	0,988281
11342	-0,0898437	11342	0,0664062	11342	0,996094
11343	-0,0898437	11343	0,0664062	11343	0,996094
11344	-0,09375	11344	0,0585937	11344	0,996094
11345	-0,0859375	11345	0,0546875	11345	0,996094
11346	-0,0820312	11346	0,0585937	11346	0,996094
11347	-0,0742187	11347	0,0664062	11347	1
11348	-0,0742187	11348	0,0664062	11348	0,996094
11349	-0,0703125	11349	0,0664062	11349	0,988281
11350	-0,078125	11350	0,0585937	11350	0,980469
11351	-0,078125	11351	0,0625	11351	0,984375
11352	-0,078125	11352	0,0625	11352	0,984375
11353	-0,0820312	11353	0,0585937	11353	0,980469
11354	-0,0742187	11354	0,0585937	11354	0,980469
11355	-0,0859375	11355	0,0507812	11355	0,976562
11356	-0,0976562	11356	0,0585937	11356	0,976562
11357	-0,0976562	11357	0,0546875	11357	0,984375
11358	-0,0976562	11358	0,0507812	11358	0,984375
11359	-0,0898437	11359	0,046875	11359	0,984375
11360	-0,078125	11360	0,0585937	11360	0,992187
11361	-0,0703125	11361	0,0546875	11361	0,992187
11362	-0,0703125	11362	0,0585937	11362	0,988281
11363	-0,0664062	11363	0,0585937	11363	0,980469
11364	-0,0703125	11364	0,0585937	11364	0,988281
11365	-0,0664062	11365	0,0625	11365	0,996094
11366	-0,0625	11366	0,0585937	11366	0,992187
11367	-0,0625	11367	0,0585937	11367	0,988281
11368	-0,0820312	11368	0,0585937	11368	0,996094
11369	-0,0859375	11369	0,0625	11369	1
11370	-0,0859375	11370	0,0507812	11370	1
11371	-0,0820312	11371	0,0585937	11371	1,00391
11372	-0,0742187	11372	0,0625	11372	1,00391
11373	-0,078125	11373	0,0664062	11373	1,00781
11374	-0,078125	11374	0,0664062	11374	1,00391
11375	-0,078125	11375	0,0664062	11375	1,00391
11376	-0,0820312	11376	0,0625	11376	1,00391
11377	-0,0820312	11377	0,0585937	11377	0,996094
11378	-0,09375	11378	0,0625	11378	0,992187
11379	-0,078125	11379	0,0664062	11379	1
11380	-0,0703125	11380	0,0585937	11380	0,992187
11381	-0,0742187	11381	0,0625	11381	0,992187
