Samples - X-Axis	Acceleration (g) - X-Axis	Samples - Y-Axis	Acceleration (g) - Y-Axis	Samples - Z-Axis	Acceleration (g) - Z-Axis
9948	-0,0859375	9948	0,0859375	9948	0,984375
9949	-0,105469	9949	0,0703125	9949	0,988281
9950	-0,144531	9950	0,0546875	9950	0,996094
9951	-0,125	9951	0,03125	9951	1
9952	-0,105469	9952	0,0234375	9952	1,01563
9953	-0,105469	9953	0,0234375	9953	1,01563
9954	-0,0742187	9954	0,03125	9954	1,01172
9955	-0,0507812	9955	0,0507812	9955	1,01172
9956	-0,0234375	9956	0,0625	9956	1,01172
9957	-0,0234375	9957	0,09375	9957	1
9958	-0,0507812	9958	0,0859375	9958	0,992187
9959	-0,0507812	9959	0,0859375	9959	0,992187
9960	-0,0859375	9960	0,0898437	9960	0,988281
9961	-0,121094	9961	0,0703125	9961	0,988281
9962	-0,144531	9962	0,0585937	9962	0,984375
9963	-0,171875	9963	0,046875	9963	0,988281
9964	-0,164062	9964	0,0351562	9964	0,992187
9965	-0,144531	9965	0,0195312	9965	1,01563
9966	-0,0898437	9966	0,0117187	9966	1,01172
9967	-0,0585937	9967	0,0390625	9967	1,00781
9968	-0,0234375	9968	0,0625	9968	1,00781
9969	0,0234375	9969	0,0820312	9969	0,996094
9970	0,015625	9970	0,0898437	9970	0,988281
9971	-0,0117187	9971	0,0976562	9971	0,980469
9972	-0,0507812	9972	0,09375	9972	0,976562
9973	-0,0820312	9973	0,0742187	9973	0,96875
9974	-0,125	9974	0,0625	9974	0,980469
9975	-0,164062	9975	0,0546875	9975	0,992187
9976	-0,179687	9976	0,0390625	9976	0,988281
9977	-0,148437	9977	0,015625	9977	1
9978	-0,113281	9978	0,015625	9978	1,00391
9979	-0,113281	9979	0,015625	9979	1,00391
9980	-0,0859375	9980	0,0390625	9980	0,996094
9981	-0,046875	9981	0,0546875	9981	0,984375
9982	-0,0117187	9982	0,0664062	9982	0,976562
9983	0,0078125	9983	0,0859375	9983	0,980469
9984	-0,0117187	9984	0,09375	9984	0,964844
9985	-0,0351562	9985	0,09375	9985	0,964844
9986	-0,0703125	9986	0,0742187	9986	0,96875
9987	-0,105469	9987	0,0664062	9987	0,976562
9988	-0,136719	9988	0,0546875	9988	0,984375
9989	-0,136719	9989	0,0429687	9989	0,996094
9990	-0,140625	9990	0,0273437	9990	0,992187
9991	-0,140625	9991	0,0273437	9991	0,992187
9992	-0,121094	9992	0,03125	9992	1,00781
9993	-0,078125	9993	0,0273437	9993	1,00391
9994	-0,0625	9994	0,0429687	9994	0,996094
9995	-0,03125	9995	0,0664062	9995	0,992187
9996	-0,015625	9996	0,078125	9996	0,988281
9997	-0,0234375	9997	0,0859375	9997	0,984375
9998	-0,0546875	9998	0,0898437	9998	0,992187
9999	-0,078125	9999	0,0859375	9999	0,984375
10000	-0,105469	10000	0,0625	10000	0,988281
10001	-0,132812	10001	0,0585937	10001	0,992187
10002	-0,148437	10002	0,0546875	10002	0,992187
10003	-0,132812	10003	0,0351562	10003	0,996094
10004	-0,105469	10004	0,0195312	10004	1,01172
10005	-0,078125	10005	0,03125	10005	1,01172
10006	-0,046875	10006	0,0507812	10006	1,01172
10007	-0,015625	10007	0,0585937	10007	1,00781
10008	0	10008	0,0859375	10008	1,00781
10009	-0,0195312	10009	0,09375	10009	1,00391
10010	-0,046875	10010	0,0898437	10010	0,992187
10011	-0,078125	10011	0,0820312	10011	0,988281
10012	-0,113281	10012	0,0742187	10012	0,996094
10013	-0,144531	10013	0,0664062	10013	0,992187
10014	-0,171875	10014	0,046875	10014	0,992187
10015	-0,171875	10015	0,03125	10015	1,00391
10016	-0,140625	10016	0,0195312	10016	1,00781
10017	-0,09375	10017	0,015625	10017	1,00391
10018	-0,0585937	10018	0,0390625	10018	1,00391
10019	-0,0195312	10019	0,0585937	10019	1
10020	0,0234375	10020	0,0820312	10020	0,996094
10021	0,0234375	10021	0,0976562	10021	0,988281
10022	0	10022	0,0898437	10022	0,988281
10023	0	10023	0,0898437	10023	0,988281
10024	-0,0585937	10024	0,09375	10024	0,980469
10025	-0,0898437	10025	0,0898437	10025	0,96875
10026	-0,121094	10026	0,0585937	10026	0,984375
10027	-0,167969	10027	0,046875	10027	0,996094
10028	-0,167969	10028	0,0351562	10028	0,984375
10029	-0,148437	10029	0,0195312	10029	0,996094
10030	-0,113281	10030	0,0195312	10030	1,00781
10031	-0,0820312	10031	0,0234375	10031	1
10032	-0,03125	10032	0,0546875	10032	0,992187
10033	0,0078125	10033	0,078125	10033	0,980469
10034	-0,0078125	10034	0,101562	10034	0,984375
10035	-0,0078125	10035	0,101562	10035	0,984375
10036	-0,015625	10036	0,0898437	10036	0,964844
10037	-0,0351562	10037	0,0859375	10037	0,960937
10038	-0,0820312	10038	0,0820312	10038	0,976562
10039	-0,113281	10039	0,0664062	10039	0,984375
10040	-0,144531	10040	0,0625	10040	0,96875
10041	-0,136719	10041	0,0195312	10041	0,988281
10042	-0,117187	10042	0,0234375	10042	1,00391
10043	-0,0625	10043	0,0234375	10043	1,00781
10044	-0,0507812	10044	0,0546875	10044	1,00781
10045	-0,0195312	10045	0,0820312	10045	0,996094
10046	-0,0078125	10046	0,09375	10046	0,988281
10047	-0,0195312	10047	0,0859375	10047	0,992187
10048	-0,0195312	10048	0,0859375	10048	0,992187
10049	-0,0664062	10049	0,0859375	10049	0,984375
10050	-0,105469	10050	0,0820312	10050	0,980469
10051	-0,121094	10051	0,0625	10051	0,988281
10052	-0,15625	10052	0,0507812	10052	0,992187
10053	-0,164062	10053	0,0429687	10053	1
10054	-0,128906	10054	0,03125	10054	0,996094
10055	-0,0976562	10055	0,0234375	10055	1,01563
10056	-0,0664062	10056	0,0390625	10056	1,01563
10057	-0,03125	10057	0,0625	10057	1,01172
10058	0,0078125	10058	0,0664062	10058	1,01563
10059	0,0117187	10059	0,0859375	10059	1,01172
10060	-0,0195312	10060	0,0976562	10060	1,00391
10061	-0,0507812	10061	0,0859375	10061	0,992187
10062	-0,101562	10062	0,0742187	10062	0,988281
10063	-0,140625	10063	0,0625	10063	0,984375
10064	-0,164062	10064	0,0546875	10064	0,984375
10065	-0,175781	10065	0,0390625	10065	0,988281
10066	-0,167969	10066	0,0273437	10066	0,992187
10067	-0,136719	10067	0,0273437	10067	1,01172
10068	-0,0820312	10068	0,0234375	10068	1,01172
10069	-0,0507812	10069	0,0429687	10069	1,01172
10070	-0,0117187	10070	0,0625	10070	1,00391
10071	0,0234375	10071	0,0898437	10071	0,988281
10072	-0,0117187	10072	0,0898437	10072	0,988281
10073	-0,0546875	10073	0,09375	10073	0,984375
10074	-0,0898437	10074	0,0820312	10074	0,976562
10075	-0,128906	10075	0,0664062	10075	0,980469
10076	-0,175781	10076	0,0429687	10076	0,980469
10077	-0,179687	10077	0,03125	10077	0,992187
10078	-0,160156	10078	0,0078125	10078	1
10079	-0,121094	10079	0,0117187	10079	1,00781
10080	-0,0820312	10080	0,0390625	10080	0,992187
10081	-0,03125	10081	0,0585937	10081	0,992187
10082	0,0117187	10082	0,078125	10082	0,980469
10083	0,0078125	10083	0,0976562	10083	0,976562
10084	-0,00390625	10084	0,0976562	10084	0,964844
10085	-0,0273437	10085	0,0976562	10085	0,964844
10086	-0,078125	10086	0,0820312	10086	0,984375
10087	-0,113281	10087	0,0703125	10087	0,980469
10088	-0,144531	10088	0,0507812	10088	0,984375
10089	-0,144531	10089	0,0351562	10089	0,992187
10090	-0,152344	10090	0,015625	10090	0,996094
10091	-0,121094	10091	0,0117187	10091	1
10092	-0,078125	10092	0,0273437	10092	0,996094
10093	-0,0546875	10093	0,0507812	10093	0,992187
10094	-0,0078125	10094	0,0703125	10094	0,988281
10095	0	10095	0,09375	10095	0,992187
10096	-0,0234375	10096	0,09375	10096	0,992187
10097	-0,0664062	10097	0,09375	10097	0,988281
10098	-0,09375	10098	0,078125	10098	0,992187
10099	-0,121094	10099	0,0664062	10099	0,992187
10100	-0,148437	10100	0,0546875	10100	0,992187
10101	-0,152344	10101	0,0390625	10101	0,988281
10102	-0,136719	10102	0,0195312	10102	0,992187
10103	-0,101562	10103	0,0195312	10103	1,00781
10104	-0,0742187	10104	0,0390625	10104	1,01172
10105	-0,03125	10105	0,0585937	10105	1,01563
10106	0,0078125	10106	0,0703125	10106	1,01953
10107	0,00390625	10107	0,0898437	10107	1,01953
10108	-0,015625	10108	0,101562	10108	1,01172
10109	-0,0390625	10109	0,0820312	10109	1
10110	-0,0859375	10110	0,0742187	10110	0,988281
10111	-0,140625	10111	0,0703125	10111	0,980469
10112	-0,167969	10112	0,0585937	10112	0,976562
10113	-0,167969	10113	0,0585937	10113	0,976562
10114	-0,179687	10114	0,0351562	10114	0,976562
10115	-0,160156	10115	0,0195312	10115	0,988281
10116	-0,136719	10116	0,0195312	10116	1,00391
10117	-0,136719	10117	0,0195312	10117	1,00391
10118	-0,0820312	10118	0,0234375	10118	1,01172
10119	-0,0429687	10119	0,0585937	10119	1,01172
10120	0	10120	0,0703125	10120	1,01172
10121	0,03125	10121	0,0898437	10121	1,00391
10122	0,015625	10122	0,0976562	10122	0,988281
10123	-0,015625	10123	0,0898437	10123	0,980469
10124	-0,0625	10124	0,0859375	10124	0,972656
10125	-0,101562	10125	0,0703125	10125	0,964844
10126	-0,144531	10126	0,0585937	10126	0,980469
10127	-0,171875	10127	0,046875	10127	0,984375
10128	-0,179687	10128	0,0273437	10128	0,992187
10129	-0,144531	10129	0,0117187	10129	1
10130	-0,113281	10130	0,0195312	10130	1,00781
10131	-0,0742187	10131	0,0429687	10131	0,996094
10132	-0,03125	10132	0,0625	10132	0,988281
10133	0,0078125	10133	0,0742187	10133	0,96875
10134	-0,00390625	10134	0,0976562	10134	0,96875
10135	-0,0234375	10135	0,09375	10135	0,964844
10136	-0,0390625	10136	0,0898437	10136	0,964844
10137	-0,078125	10137	0,0742187	10137	0,976562
10138	-0,117187	10138	0,0664062	10138	0,980469
10139	-0,148437	10139	0,0546875	10139	0,984375
10140	-0,148437	10140	0,0273437	10140	0,992187
10141	-0,132812	10141	0,015625	10141	1,00391
10142	-0,113281	10142	0,0234375	10142	1,00781
10143	-0,0703125	10143	0,03125	10143	0,996094
10144	-0,0429687	10144	0,0546875	10144	0,996094
10145	-0,015625	10145	0,0664062	10145	0,992187
10146	-0,015625	10146	0,0898437	10146	0,984375
10147	-0,0195312	10147	0,09375	10147	0,984375
10148	-0,0703125	10148	0,09375	10148	0,984375
10149	-0,105469	10149	0,0820312	10149	0,984375
10150	-0,125	10150	0,0625	10150	0,988281
10151	-0,152344	10151	0,046875	10151	0,996094
10152	-0,160156	10152	0,0390625	10152	1,00391
10153	-0,128906	10153	0,0234375	10153	1
10154	-0,09375	10154	0,0273437	10154	1,01172
10155	-0,0664062	10155	0,0351562	10155	1,01172
10156	-0,0234375	10156	0,0585937	10156	1,00781
10157	0,0117187	10157	0,0664062	10157	1,00781
10158	0,0117187	10158	0,0859375	10158	1,00781
10159	-0,0195312	10159	0,0976562	10159	1,00391
10160	-0,0585937	10160	0,0898437	10160	0,996094
10161	-0,09375	10161	0,078125	10161	0,988281
10162	-0,183594	10162	0,0507812	10162	0,980469
10163	-0,191406	10163	0,0351562	10163	0,984375
10164	-0,171875	10164	0,0195312	10164	0,996094
10165	-0,132812	10165	0,0195312	10165	1,00781
10166	-0,078125	10166	0,0234375	10166	1,00391
10167	-0,0351562	10167	0,0507812	10167	1,00391
10168	0,0078125	10168	0,0820312	10168	1,01172
10169	0,0351562	10169	0,09375	10169	1,00391
10170	0,0351562	10170	0,09375	10170	1,00391
10171	0,0234375	10171	0,0976562	10171	0,996094
10172	-0,015625	10172	0,0976562	10172	0,988281
10173	-0,0742187	10173	0,0898437	10173	0,980469
10174	-0,109375	10174	0,0664062	10174	0,96875
10175	-0,152344	10175	0,0546875	10175	0,980469
10176	-0,183594	10176	0,0390625	10176	0,984375
10177	-0,183594	10177	0,0234375	10177	0,988281
10178	-0,140625	10178	0,0117187	10178	0,996094
10179	-0,140625	10179	0,0117187	10179	0,996094
10180	-0,101562	10180	0,015625	10180	1,00781
10181	-0,0742187	10181	0,0507812	10181	1
10182	-0,0117187	10182	0,0625	10182	0,992187
10183	-0,0117187	10183	0,0625	10183	0,992187
10184	0,0273437	10184	0,078125	10184	0,988281
10185	0,0117187	10185	0,101562	10185	0,984375
10186	-0,015625	10186	0,09375	10186	0,964844
10187	-0,0390625	10187	0,0898437	10187	0,960937
10188	-0,0898437	10188	0,0742187	10188	0,96875
10189	-0,125	10189	0,0546875	10189	0,976562
10190	-0,160156	10190	0,0507812	10190	0,980469
10191	-0,144531	10191	0,0273437	10191	0,992187
10192	-0,144531	10192	0,0234375	10192	1
10193	-0,109375	10193	0,0195312	10193	1,00781
10194	-0,0585937	10194	0,0390625	10194	1,00391
10195	-0,0429687	10195	0,0625	10195	1
10196	-0,0117187	10196	0,078125	10196	0,996094
10197	0	10197	0,0859375	10197	0,988281
10198	-0,0234375	10198	0,0898437	10198	0,984375
10199	-0,0742187	10199	0,09375	10199	0,980469
10200	-0,105469	10200	0,0703125	10200	0,984375
10201	-0,125	10201	0,0585937	10201	0,984375
10202	-0,125	10202	0,0585937	10202	0,984375
10203	-0,164062	10203	0,0507812	10203	0,996094
10204	-0,160156	10204	0,0390625	10204	0,996094
10205	-0,125	10205	0,0195312	10205	1,01172
10206	-0,09375	10206	0,0234375	10206	1,01953
10207	-0,0546875	10207	0,03125	10207	1,01563
10208	-0,0351562	10208	0,0625	10208	1,00781
10209	0,0117187	10209	0,0703125	10209	1,00781
10210	0,0117187	10210	0,0898437	10210	1
10211	-0,0234375	10211	0,0976562	10211	0,996094
10212	-0,0546875	10212	0,0898437	10212	0,984375
10213	-0,101562	10213	0,0703125	10213	0,988281
10214	-0,140625	10214	0,0625	10214	0,988281
10215	-0,183594	10215	0,0625	10215	0,988281
10216	-0,179687	10216	0,0273437	10216	0,988281
10217	-0,167969	10217	0,0195312	10217	1
10218	-0,121094	10218	0,015625	10218	1,01172
10219	-0,0742187	10219	0,03125	10219	1
10220	-0,0351562	10220	0,0507812	10220	1
10221	0,0078125	10221	0,078125	10221	1
10222	0,0390625	10222	0,09375	10222	0,988281
10223	0,0234375	10223	0,0976562	10223	0,988281
10224	-0,015625	10224	0,0976562	10224	0,984375
10225	-0,0742187	10225	0,0859375	10225	0,984375
10226	-0,113281	10226	0,0703125	10226	0,976562
10227	-0,160156	10227	0,0546875	10227	0,984375
10228	-0,183594	10228	0,0390625	10228	0,988281
10229	-0,179687	10229	0,0195312	10229	0,988281
10230	-0,136719	10230	0,0078125	10230	0,996094
10231	-0,105469	10231	0,0273437	10231	1,00391
10232	-0,0664062	10232	0,0507812	10232	0,988281
10233	-0,0664062	10233	0,0507812	10233	0,988281
10234	-0,0078125	10234	0,0703125	10234	0,988281
10235	0,0273437	10235	0,0820312	10235	0,980469
10236	0,0117187	10236	0,0976562	10236	0,976562
10237	-0,0195312	10237	0,0976562	10237	0,96875
10238	-0,0507812	10238	0,0859375	10238	0,96875
10239	-0,0976562	10239	0,0664062	10239	0,976562
10240	-0,136719	10240	0,0585937	10240	0,980469
10241	-0,164062	10241	0,046875	10241	0,984375
10242	-0,164062	10242	0,046875	10242	0,984375
10243	-0,140625	10243	0,0273437	10243	0,992187
10244	-0,136719	10244	0,015625	10244	1,00391
10245	-0,101562	10245	0,0234375	10245	1
10246	-0,0625	10246	0,0429687	10246	0,996094
10247	-0,0351562	10247	0,0625	10247	1,00391
10248	-0,0117187	10248	0,0898437	10248	0,996094
10249	0	10249	0,09375	10249	0,992187
10250	-0,0273437	10250	0,0859375	10250	0,988281
10251	-0,078125	10251	0,0859375	10251	0,984375
10252	-0,109375	10252	0,0703125	10252	0,988281
10253	-0,125	10253	0,0585937	10253	0,988281
10254	-0,15625	10254	0,0390625	10254	1
10255	-0,125	10255	0,0234375	10255	1,00781
10256	-0,0859375	10256	0,0234375	10256	1,01563
10257	-0,0859375	10257	0,0234375	10257	1,01563
10258	-0,0585937	10258	0,046875	10258	1,01953
10259	-0,0234375	10259	0,0664062	10259	1,01172
10260	0,0195312	10260	0,0742187	10260	1,00781
10261	0,00390625	10261	0,09375	10261	1,00781
10262	-0,0273437	10262	0,09375	10262	0,996094
10263	-0,0625	10263	0,0898437	10263	0,980469
10264	-0,105469	10264	0,0742187	10264	0,980469
10265	-0,140625	10265	0,0625	10265	0,992187
10266	-0,140625	10266	0,0625	10266	0,992187
10267	-0,171875	10267	0,046875	10267	0,984375
10268	-0,175781	10268	0,0429687	10268	0,996094
10269	-0,160156	10269	0,0195312	10269	1,00391
10270	-0,125	10270	0,015625	10270	1,01563
10271	-0,078125	10271	0,0273437	10271	1,01172
10272	-0,0429687	10272	0,0507812	10272	1,01172
10273	0,00390625	10273	0,0820312	10273	1
10274	0,00390625	10274	0,0820312	10274	1
10275	0,03125	10275	0,0898437	10275	0,992187
10276	0,0234375	10276	0,09375	10276	0,984375
10277	-0,0273437	10277	0,0898437	10277	0,980469
10278	-0,0664062	10278	0,0898437	10278	0,972656
10279	-0,0976562	10279	0,0742187	10279	0,976562
10280	-0,144531	10280	0,0625	10280	0,992187
10281	-0,171875	10281	0,046875	10281	0,992187
10282	-0,140625	10282	0,0078125	10282	1,00391
10283	-0,117187	10283	0,0195312	10283	0,996094
10284	-0,0742187	10284	0,0507812	10284	0,988281
10285	-0,0195312	10285	0,0625	10285	0,984375
10286	0,0117187	10286	0,078125	10286	0,972656
10287	0,00390625	10287	0,0976562	10287	0,972656
10288	-0,0117187	10288	0,0898437	10288	0,960937
10289	-0,0390625	10289	0,0898437	10289	0,96875
10290	-0,0898437	10290	0,0742187	10290	0,988281
10291	-0,125	10291	0,0703125	10291	0,980469
10292	-0,125	10292	0,0703125	10292	0,980469
10293	-0,148437	10293	0,046875	10293	0,988281
10294	-0,144531	10294	0,0234375	10294	0,996094
10295	-0,148437	10295	0,0195312	10295	1,00391
10296	-0,105469	10296	0,015625	10296	1
10297	-0,0742187	10297	0,0390625	10297	0,992187
10298	-0,0390625	10298	0,0546875	10298	0,996094
10299	-0,0078125	10299	0,0742187	10299	0,992187
10300	-0,00390625	10300	0,0898437	10300	0,992187
10301	-0,00390625	10301	0,0898437	10301	0,992187
10302	-0,0390625	10302	0,09375	10302	0,984375
10303	-0,0742187	10303	0,09375	10303	0,984375
10304	-0,109375	10304	0,0703125	10304	0,988281
10305	-0,128906	10305	0,0625	10305	0,996094
10306	-0,15625	10306	0,046875	10306	0,992187
10307	-0,15625	10307	0,03125	10307	0,996094
10308	-0,121094	10308	0,0234375	10308	1,00391
10309	-0,0898437	10309	0,0234375	10309	1,01953
10310	-0,0546875	10310	0,0390625	10310	1,02344
10311	-0,0117187	10311	0,0585937	10311	1,01172
10312	0,0195312	10312	0,0742187	10312	1,01172
10313	0	10313	0,0976562	10313	1
10314	-0,0234375	10314	0,09375	10314	1
10315	-0,0625	10315	0,0820312	10315	0,988281
10316	-0,105469	10316	0,0742187	10316	0,992187
10317	-0,144531	10317	0,0625	10317	0,988281
10318	-0,144531	10318	0,0625	10318	0,988281
10319	-0,175781	10319	0,0507812	10319	0,984375
10320	-0,171875	10320	0,0273437	10320	0,996094
10321	-0,160156	10321	0,0234375	10321	1
10322	-0,121094	10322	0,015625	10322	1,00781
10323	-0,0664062	10323	0,0390625	10323	1
10324	-0,0273437	10324	0,0585937	10324	1,00781
10325	0,0078125	10325	0,0742187	10325	1
10326	0,03125	10326	0,09375	10326	0,996094
10327	0,03125	10327	0,09375	10327	0,996094
10328	0,0117187	10328	0,09375	10328	0,988281
10329	-0,0234375	10329	0,0898437	10329	0,984375
10330	-0,0664062	10330	0,0820312	10330	0,980469
10331	-0,152344	10331	0,0585937	10331	0,988281
10332	-0,167969	10332	0,0429687	10332	0,988281
10333	-0,175781	10333	0,0195312	10333	0,992187
10334	-0,140625	10334	0,0117187	10334	0,996094
10335	-0,109375	10335	0,03125	10335	1
10336	-0,109375	10336	0,03125	10336	1
10337	-0,0664062	10337	0,0546875	10337	0,984375
10338	-0,0117187	10338	0,0664062	10338	0,980469
10339	0,015625	10339	0,0820312	10339	0,972656
10340	-0,0078125	10340	0,09375	10340	0,976562
10341	-0,0195312	10341	0,09375	10341	0,96875
10342	-0,0429687	10342	0,078125	10342	0,964844
10343	-0,0898437	10343	0,0742187	10343	0,980469
10344	-0,125	10344	0,0664062	10344	0,988281
10345	-0,144531	10345	0,0546875	10345	0,992187
10346	-0,132812	10346	0,0234375	10346	1
10347	-0,140625	10347	0,0234375	10347	1,00781
10348	-0,105469	10348	0,0273437	10348	0,996094
10349	-0,0703125	10349	0,0351562	10349	0,992187
10350	-0,0390625	10350	0,0546875	10350	0,992187
10351	-0,015625	10351	0,0742187	10351	0,988281
10352	-0,015625	10352	0,0898437	10352	0,984375
10353	-0,0351562	10353	0,0898437	10353	0,992187
10354	-0,078125	10354	0,0898437	10354	0,984375
10355	-0,101562	10355	0,0859375	10355	0,992187
10356	-0,101562	10356	0,0859375	10356	0,992187
10357	-0,125	10357	0,0625	10357	0,996094
10358	-0,152344	10358	0,046875	10358	1,00391
10359	-0,144531	10359	0,0351562	10359	0,996094
10360	-0,117187	10360	0,0195312	10360	1,00781
10361	-0,0898437	10361	0,0195312	10361	1,01953
10362	-0,0585937	10362	0,0429687	10362	1,01172
10363	-0,0195312	10363	0,0585937	10363	1,00391
10364	0,0117187	10364	0,078125	10364	1,00781
10365	-0,00390625	10365	0,0976562	10365	1,00391
10366	-0,0273437	10366	0,09375	10366	0,996094
10367	-0,0625	10367	0,0859375	10367	0,992187
10368	-0,105469	10368	0,0664062	10368	0,984375
10369	-0,148437	10369	0,0625	10369	0,996094
10370	-0,179687	10370	0,0507812	10370	0,992187
10371	-0,175781	10371	0,0273437	10371	1
10372	-0,160156	10372	0,0195312	10372	0,996094
10373	-0,121094	10373	0,0195312	10373	1,00781
10374	-0,0664062	10374	0,03125	10374	1
10375	-0,03125	10375	0,0625	10375	1
10376	0,0195312	10376	0,0820312	10376	0,992187
10377	0,0351562	10377	0,101562	10377	0,992187
10378	0,0351562	10378	0,101562	10378	0,992187
10379	0,015625	10379	0,101562	10379	0,984375
10380	-0,03125	10380	0,0976562	10380	0,988281
10381	-0,0664062	10381	0,0742187	10381	0,988281
10382	-0,117187	10382	0,0625	10382	0,988281
10383	-0,164062	10383	0,046875	10383	0,992187
10384	-0,1875	10384	0,0351562	10384	0,984375
10385	-0,167969	10385	0,015625	10385	0,984375
10386	-0,132812	10386	0,015625	10386	0,996094
10387	-0,109375	10387	0,0429687	10387	0,988281
10388	-0,0507812	10388	0,0585937	10388	0,988281
10389	-0,0078125	10389	0,0664062	10389	0,984375
10390	0,015625	10390	0,0742187	10390	0,976562
10391	0,015625	10391	0,0742187	10391	0,976562
10392	-0,0078125	10392	0,0976562	10392	0,972656
10393	-0,0273437	10393	0,09375	10393	0,964844
10394	-0,0546875	10394	0,0820312	10394	0,96875
10395	-0,0859375	10395	0,0625	10395	0,988281
10396	-0,121094	10396	0,0625	10396	0,992187
10397	-0,140625	10397	0,0625	10397	0,988281
10398	-0,136719	10398	0,0234375	10398	0,992187
10399	-0,148437	10399	0,0273437	10399	0,996094
10400	-0,105469	10400	0,015625	10400	0,992187
10401	-0,078125	10401	0,0351562	10401	0,988281
10402	-0,0429687	10402	0,0546875	10402	0,992187
10403	-0,0078125	10403	0,078125	10403	0,992187
10404	-0,0078125	10404	0,078125	10404	0,992187
10405	-0,00390625	10405	0,09375	10405	0,988281
10406	-0,0273437	10406	0,09375	10406	0,984375
10407	-0,0703125	10407	0,09375	10407	0,988281
10408	-0,0703125	10408	0,09375	10408	0,988281
10409	-0,0859375	10409	0,078125	10409	0,996094
10410	-0,128906	10410	0,0585937	10410	0,992187
10411	-0,167969	10411	0,0546875	10411	1,00391
10412	-0,15625	10412	0,03125	10412	1,00781
10413	-0,128906	10413	0,0117187	10413	1,00781
10414	-0,101562	10414	0,0195312	10414	1,01172
10415	-0,0117187	10415	0,0585937	10415	0,996094
10416	0,0234375	10416	0,0742187	10416	1
10417	0,00390625	10417	0,105469	10417	1
10418	-0,0234375	10418	0,101562	10418	1,00391
10419	-0,0546875	10419	0,0859375	10419	1,00391
10420	-0,101562	10420	0,0742187	10420	1,00391
10421	-0,148437	10421	0,0625	10421	1
10422	-0,148437	10422	0,0625	10422	1
10423	-0,191406	10423	0,0546875	10423	1,00391
10424	-0,183594	10424	0,0234375	10424	1
10425	-0,164062	10425	0,0078125	10425	0,992187
10426	-0,121094	10426	0,00390625	10426	0,996094
10427	-0,0742187	10427	0,0351562	10427	0,984375
10428	-0,0351562	10428	0,0703125	10428	0,984375
10429	0,0351562	10429	0,078125	10429	0,988281
10430	0,0234375	10430	0,101562	10430	0,992187
10431	-0,015625	10431	0,09375	10431	0,996094
10432	-0,0742187	10432	0,0820312	10432	0,996094
10433	-0,113281	10433	0,0703125	10433	0,996094
10434	-0,175781	10434	0,0507812	10434	0,988281
10435	-0,175781	10435	0,0507812	10435	0,988281
10436	-0,191406	10436	0,03125	10436	0,988281
10437	-0,175781	10437	0,015625	10437	0,984375
10438	-0,136719	10438	0,0078125	10438	0,984375
10439	-0,105469	10439	0,0234375	10439	0,980469
10440	-0,0585937	10440	0,0585937	10440	0,980469
10441	0,00390625	10441	0,0703125	10441	0,988281
10442	0,0117187	10442	0,101562	10442	0,984375
10443	-0,015625	10443	0,0976562	10443	0,976562
10444	-0,0507812	10444	0,0820312	10444	0,976562
10445	-0,0976562	10445	0,0625	10445	0,980469
10446	-0,144531	10446	0,0625	10446	0,984375
10447	-0,164062	10447	0,03125	10447	0,984375
10448	-0,164062	10448	0,03125	10448	0,984375
10449	-0,144531	10449	0,0195312	10449	0,996094
10450	-0,140625	10450	0,0117187	10450	1,00391
10451	-0,105469	10451	0,0273437	10451	1
10452	-0,0703125	10452	0,0507812	10452	1
10453	-0,03125	10453	0,0625	10453	0,992187
10454	0,00390625	10454	0,0859375	10454	0,988281
10455	0	10455	0,09375	10455	0,984375
10456	-0,0273437	10456	0,09375	10456	0,988281
10457	-0,0703125	10457	0,0820312	10457	0,988281
10458	-0,105469	10458	0,0742187	10458	1
10459	-0,140625	10459	0,0507812	10459	0,996094
10460	-0,167969	10460	0,0429687	10460	1
10461	-0,15625	10461	0,0273437	10461	1
10462	-0,125	10462	0,0117187	10462	1,00781
10463	-0,0898437	10463	0,0273437	10463	1,01172
10464	-0,0898437	10464	0,0273437	10464	1,01172
10465	-0,0546875	10465	0,0507812	10465	1,00391
10466	-0,0117187	10466	0,0703125	10466	1
10467	0,0234375	10467	0,0820312	10467	1
10468	-0,00390625	10468	0,0976562	10468	1
10469	-0,0195312	10469	0,09375	10469	0,996094
10470	-0,0703125	10470	0,0898437	10470	0,996094
10471	-0,0703125	10471	0,0898437	10471	0,996094
10472	-0,144531	10472	0,0585937	10472	1,00391
10473	-0,179687	10473	0,046875	10473	1
10474	-0,175781	10474	0,0273437	10474	0,992187
10475	-0,160156	10475	0,015625	10475	1
10476	-0,160156	10476	0,015625	10476	1
10477	-0,113281	10477	0,015625	10477	1
10478	-0,0742187	10478	0,0351562	10478	1
10479	-0,0273437	10479	0,0625	10479	0,988281
10480	0,0234375	10480	0,0742187	10480	0,992187
10481	0,03125	10481	0,09375	10481	0,992187
10482	0,0117187	10482	0,101562	10482	0,988281
10483	-0,03125	10483	0,0976562	10483	0,988281
10484	-0,0664062	10484	0,0820312	10484	0,988281
10485	-0,117187	10485	0,0703125	10485	0,988281
10486	-0,160156	10486	0,0585937	10486	0,992187
10487	-0,179687	10487	0,0351562	10487	0,988281
10488	-0,171875	10488	0,015625	10488	1
10489	-0,105469	10489	0,03125	10489	0,988281
10490	-0,0703125	10490	0,046875	10490	0,976562
